name,website,email,phone,country,city,industry,company_size,linkedin,instagram,tags,signals,style_fit,evidence,source
Gama Construction,https://gama.com.eg,Info-gama@gama.com.eg,+20 2 27250182,Egypt,New Cairo,Construction,large,,,,no_inhouse,0,"Design-build contractor (Triangle Group), 30+ years, industrial/infrastructure/buildings on EPC basis; email on /contact-us, MX verified","WebSearch construction contractor Egypt design build residential villas company Triangle Group 2026-09-13"
Event Planet,https://www.eventplanet-eg.com,info@eventplanet-eg.com,+20 1151123334,Egypt,Cairo,Architecture,small,,,,no_inhouse,0,"Cairo (Maadi) exhibition stand + event management company, 15+ years experience, corporate events and exhibitions; email on own site, MX verified","WebSearch exhibition stand design company Egypt fair booth 2026-09-13"
ICREATE,https://www.icreate-booth.com/en/,icreatemo@gmail.com,+20 109 2426006,Egypt,Cairo,Architecture,small,,,,no_inhouse,0,"Exhibition booth/stand designer + contractor since 2010, operations across Cairo and 5 other countries; gmail published on own site","WebSearch exhibition stand design company Egypt fair booth 2026-09-13"
Vortex BD,https://vortexbd.com,info@vortexbd.com,+20 2 23335000,Egypt,Giza,Real Estate,small,,,,no_inhouse,0,"Creative marketing agency in Giza offering booths, billboards, events and CGI-driven brand campaigns for real estate and other brands; email on /contact-us, MX verified","WebSearch 3D visualization studio CGI rendering company Cairo Egypt real estate 2026-09-13"
CA+ (Collaborative Architects + Partners),https://capluspartners.com,info@capluspartners.com,,Egypt,Cairo,Architecture,medium,,,,hiring_viz;no_inhouse,0,"Multi-disciplinary architecture + engineering firm with offices in Jeddah, Riyadh and Cairo (Nasr City); actively hiring a 3D Visualizer Architect (3ds Max/Vray/Lumion) per Wuzzuf posting; email MX verified","WebSearch hiring 3D visualizer architect Cairo job vacancy 2026-09-13"
Iconic Design Studio,https://iconic-ds.com,,+20 106 0022807,Egypt,Cairo,Interior Design,medium,,,,no_inhouse,0,"Interior design + branding agency founded 2012 by architects Adham Afify and Ahmed Yousry, 5th Settlement Cairo, architecture to FF&E and styling; email on site was redacted/malformed so left blank","WebSearch interior design studio Zamalek Maadi New Cairo boutique 2026-09-13"
CCR Developments,https://ccrdevelopments.com,info@ccrdevelopments.com,+20 102 2754722,Egypt,Cairo,Real Estate,medium,,,,new_project,0,"Real estate developer with 40+ years' experience (Sheraton Heliopolis HQ), Front Gate New Capital commercial/administrative/medical project; email on /contact, MX verified","WebSearch real estate developer Egypt New Administrative Capital new launch 2026 2026-09-13"
Pyramids Developments,https://site.pyramidsdevelopments.com,info@pyramidsdevelopments.com,+20 112 6662221,Egypt,Cairo,Real Estate,large,,,,new_project,0,"Major Egyptian developer, 6 projects in the New Capital including Pyramids Mall (integrated commercial/administrative/medical destination); email MX verified","WebSearch real estate developer Egypt New Administrative Capital new launch 2026 2026-09-13"
Tactics Digital Agency,https://www.tacticsdigitalagency.net,info@tacticsdigitalagency.net,,Egypt,Cairo,Real Estate,small,,,,no_inhouse,0,"Real estate-focused digital marketing agency founded 2018 (Nasr City), lead generation, virtual tours, developer branding for New Capital/North Coast projects; email MX verified","WebSearch property marketing agency real estate Egypt Cairo branding 2026-09-13"
New Plan Developments,https://newplandevelopments.com,info@newplandevelopments.com,16534,Egypt,Cairo,Real Estate,medium,,,,new_project,0,"Egyptian-Saudi developer, ~7 years on market, Atika New Administrative Capital and Serrano New Capital projects; email MX verified","WebSearch real estate developer Egypt New Administrative Capital new launch 2026 2026-09-13"
atelier23,https://www.atelier23egypt.com,,,Egypt,,Visualization,small,,,,no_inhouse,2,"Architectural visualization studio operating since 2011 - overflow partner; no email or city confirmed on light-pass fetch","WebSearch 3D visualization studio CGI rendering company Cairo Egypt real estate 2026-09-13"
